product,price,quantity,date,region
lapis morsel,$1.99 ,584,4/4/2019,north
lapis morsel,$1.99 ,507,4/4/2019,south
lapis morsel,$1.99 ,536,4/4/2019,east
lapis morsel,$1.99 ,566,4/4/2019,west
pink morsel,$3.00 ,538,4/5/2019,north
pink morsel,$3.00 ,535,4/5/2019,south
pink morsel,$3.00 ,554,4/5/2019,east
pink morsel,$3.00 ,571,4/5/2019,west
gold morsel,$9.99 ,510,4/5/2019,north
gold morsel,$9.99 ,511,4/5/2019,south
gold morsel,$9.99 ,583,4/5/2019,east
gold morsel,$9.99 ,598,4/5/2019,west
magenta morsel,$2.50 ,504,4/5/2019,north
magenta morsel,$2.50 ,562,4/5/2019,south
magenta morsel,$2.50 ,529,4/5/2019,east
magenta morsel,$2.50 ,596,4/5/2019,west
chartreuse morsel,$3.00 ,568,4/5/2019,north
chartreuse morsel,$3.00 ,533,4/5/2019,south
chartreuse morsel,$3.00 ,577,4/5/2019,east
chartreuse morsel,$3.00 ,556,4/5/2019,west
periwinkle morsel,$1.25 ,538,4/5/2019,north
periwinkle morsel,$1.25 ,561,4/5/2019,south
periwinkle morsel,$1.25 ,590,4/5/2019,east
periwinkle morsel,$1.25 ,518,4/5/2019,west
vermilion morsel,$4.99 ,525,4/5/2019,north
vermilion morsel,$4.99 ,532,4/5/2019,south
vermilion morsel,$4.99 ,542,4/5/2019,east
vermilion morsel,$4.99 ,562,4/5/2019,west
lapis morsel,$1.99 ,575,4/5/2019,north
lapis morsel,$1.99 ,511,4/5/2019,south
lapis morsel,$1.99 ,565,4/5/2019,east
lapis morsel,$1.99 ,502,4/5/2019,west
pink morsel,$3.00 ,583,4/6/2019,north
pink morsel,$3.00 ,571,4/6/2019,south
pink morsel,$3.00 ,572,4/6/2019,east
pink morsel,$3.00 ,519,4/6/2019,west
gold morsel,$9.99 ,598,4/6/2019,north
gold morsel,$9.99 ,528,4/6/2019,south
gold morsel,$9.99 ,501,4/6/2019,east
gold morsel,$9.99 ,529,4/6/2019,west
magenta morsel,$2.50 ,547,4/6/2019,north
magenta morsel,$2.50 ,509,4/6/2019,south
magenta morsel,$2.50 ,552,4/6/2019,east
magenta morsel,$2.50 ,524,4/6/2019,west
chartreuse morsel,$3.00 ,559,4/6/2019,north
chartreuse morsel,$3.00 ,597,4/6/2019,south
chartreuse morsel,$3.00 ,600,4/6/2019,east
chartreuse morsel,$3.00 ,528,4/6/2019,west
periwinkle morsel,$1.25 ,555,4/6/2019,north
periwinkle morsel,$1.25 ,589,4/6/2019,south
periwinkle morsel,$1.25 ,530,4/6/2019,east
periwinkle morsel,$1.25 ,542,4/6/2019,west
vermilion morsel,$4.99 ,592,4/6/2019,north
vermilion morsel,$4.99 ,594,4/6/2019,south
vermilion morsel,$4.99 ,528,4/6/2019,east
vermilion morsel,$4.99 ,528,4/6/2019,west
lapis morsel,$1.99 ,554,4/6/2019,north
lapis morsel,$1.99 ,599,4/6/2019,south
lapis morsel,$1.99 ,505,4/6/2019,east
lapis morsel,$1.99 ,558,4/6/2019,west
pink morsel,$3.00 ,535,4/7/2019,north
pink morsel,$3.00 ,545,4/7/2019,south
pink morsel,$3.00 ,506,4/7/2019,east
pink morsel,$3.00 ,544,4/7/2019,west
gold morsel,$9.99 ,578,4/7/2019,north
gold morsel,$9.99 ,598,4/7/2019,south
gold morsel,$9.99 ,574,4/7/2019,east
gold morsel,$9.99 ,572,4/7/2019,west
magenta morsel,$2.50 ,565,4/7/2019,north
magenta morsel,$2.50 ,516,4/7/2019,south
magenta morsel,$2.50 ,542,4/7/2019,east
magenta morsel,$2.50 ,600,4/7/2019,west
chartreuse morsel,$3.00 ,552,4/7/2019,north
chartreuse morsel,$3.00 ,587,4/7/2019,south
chartreuse morsel,$3.00 ,576,4/7/2019,east
chartreuse morsel,$3.00 ,502,4/7/2019,west
periwinkle morsel,$1.25 ,593,4/7/2019,north
periwinkle morsel,$1.25 ,594,4/7/2019,south
periwinkle morsel,$1.25 ,508,4/7/2019,east
periwinkle morsel,$1.25 ,568,4/7/2019,west
vermilion morsel,$4.99 ,569,4/7/2019,north
vermilion morsel,$4.99 ,566,4/7/2019,south
vermilion morsel,$4.99 ,547,4/7/2019,east
vermilion morsel,$4.99 ,584,4/7/2019,west
lapis morsel,$1.99 ,525,4/7/2019,north
lapis morsel,$1.99 ,509,4/7/2019,south
lapis morsel,$1.99 ,518,4/7/2019,east
lapis morsel,$1.99 ,508,4/7/2019,west
pink morsel,$3.00 ,571,4/8/2019,north
pink morsel,$3.00 ,593,4/8/2019,south
pink morsel,$3.00 ,581,4/8/2019,east
pink morsel,$3.00 ,525,4/8/2019,west
gold morsel,$9.99 ,534,4/8/2019,north
gold morsel,$9.99 ,576,4/8/2019,south
gold morsel,$9.99 ,510,4/8/2019,east
gold morsel,$9.99 ,541,4/8/2019,west
magenta morsel,$2.50 ,503,4/8/2019,north
magenta morsel,$2.50 ,594,4/8/2019,south
magenta morsel,$2.50 ,533,4/8/2019,east
magenta morsel,$2.50 ,570,4/8/2019,west
chartreuse morsel,$3.00 ,571,4/8/2019,north
chartreuse morsel,$3.00 ,501,4/8/2019,south
chartreuse morsel,$3.00 ,539,4/8/2019,east
chartreuse morsel,$3.00 ,561,4/8/2019,west
periwinkle morsel,$1.25 ,560,4/8/2019,north
periwinkle morsel,$1.25 ,515,4/8/2019,south
periwinkle morsel,$1.25 ,506,4/8/2019,east
periwinkle morsel,$1.25 ,549,4/8/2019,west
vermilion morsel,$4.99 ,560,4/8/2019,north
vermilion morsel,$4.99 ,563,4/8/2019,south
vermilion morsel,$4.99 ,558,4/8/2019,east
vermilion morsel,$4.99 ,537,4/8/2019,west
lapis morsel,$1.99 ,553,4/8/2019,north
lapis morsel,$1.99 ,556,4/8/2019,south
lapis morsel,$1.99 ,531,4/8/2019,east
lapis morsel,$1.99 ,509,4/8/2019,west
pink morsel,$3.00 ,576,4/9/2019,north
pink morsel,$3.00 ,573,4/9/2019,south
pink morsel,$3.00 ,585,4/9/2019,east
pink morsel,$3.00 ,539,4/9/2019,west
gold morsel,$9.99 ,547,4/9/2019,north
gold morsel,$9.99 ,563,4/9/2019,south
gold morsel,$9.99 ,570,4/9/2019,east
gold morsel,$9.99 ,563,4/9/2019,west
magenta morsel,$2.50 ,541,4/9/2019,north
magenta morsel,$2.50 ,564,4/9/2019,south
magenta morsel,$2.50 ,581,4/9/2019,east
magenta morsel,$2.50 ,580,4/9/2019,west
chartreuse morsel,$3.00 ,541,4/9/2019,north
chartreuse morsel,$3.00 ,529,4/9/2019,south
chartreuse morsel,$3.00 ,598,4/9/2019,east
chartreuse morsel,$3.00 ,527,4/9/2019,west
periwinkle morsel,$1.25 ,531,4/9/2019,north
periwinkle morsel,$1.25 ,558,4/9/2019,south
periwinkle morsel,$1.25 ,570,4/9/2019,east
periwinkle morsel,$1.25 ,542,4/9/2019,west
vermilion morsel,$4.99 ,598,4/9/2019,north
vermilion morsel,$4.99 ,503,4/9/2019,south
vermilion morsel,$4.99 ,580,4/9/2019,east
vermilion morsel,$4.99 ,533,4/9/2019,west
lapis morsel,$1.99 ,520,4/9/2019,north
lapis morsel,$1.99 ,551,4/9/2019,south
lapis morsel,$1.99 ,538,4/9/2019,east
lapis morsel,$1.99 ,574,4/9/2019,west
pink morsel,$3.00 ,514,4/10/2019,north
pink morsel,$3.00 ,542,4/10/2019,south
pink morsel,$3.00 ,503,4/10/2019,east
pink morsel,$3.00 ,546,4/10/2019,west
gold morsel,$9.99 ,550,4/10/2019,north
gold morsel,$9.99 ,501,4/10/2019,south
gold morsel,$9.99 ,511,4/10/2019,east
gold morsel,$9.99 ,516,4/10/2019,west
magenta morsel,$2.50 ,526,4/10/2019,north
magenta morsel,$2.50 ,599,4/10/2019,south
magenta morsel,$2.50 ,517,4/10/2019,east
magenta morsel,$2.50 ,519,4/10/2019,west
chartreuse morsel,$3.00 ,517,4/10/2019,north
chartreuse morsel,$3.00 ,530,4/10/2019,south
chartreuse morsel,$3.00 ,547,4/10/2019,east
chartreuse morsel,$3.00 ,551,4/10/2019,west
periwinkle morsel,$1.25 ,543,4/10/2019,north
periwinkle morsel,$1.25 ,526,4/10/2019,south
periwinkle morsel,$1.25 ,524,4/10/2019,east
periwinkle morsel,$1.25 ,544,4/10/2019,west
vermilion morsel,$4.99 ,565,4/10/2019,north
vermilion morsel,$4.99 ,585,4/10/2019,south
vermilion morsel,$4.99 ,550,4/10/2019,east
vermilion morsel,$4.99 ,508,4/10/2019,west
lapis morsel,$1.99 ,528,4/10/2019,north
lapis morsel,$1.99 ,585,4/10/2019,south
lapis morsel,$1.99 ,598,4/10/2019,east
lapis morsel,$1.99 ,533,4/10/2019,west
pink morsel,$3.00 ,527,4/11/2019,north
pink morsel,$3.00 ,560,4/11/2019,south
pink morsel,$3.00 ,523,4/11/2019,east
pink morsel,$3.00 ,545,4/11/2019,west
gold morsel,$9.99 ,521,4/11/2019,north
gold morsel,$9.99 ,571,4/11/2019,south
gold morsel,$9.99 ,531,4/11/2019,east
gold morsel,$9.99 ,532,4/11/2019,west
magenta morsel,$2.50 ,529,4/11/2019,north
magenta morsel,$2.50 ,580,4/11/2019,south
magenta morsel,$2.50 ,542,4/11/2019,east
magenta morsel,$2.50 ,597,4/11/2019,west
chartreuse morsel,$3.00 ,581,4/11/2019,north
chartreuse morsel,$3.00 ,563,4/11/2019,south
chartreuse morsel,$3.00 ,551,4/11/2019,east
chartreuse morsel,$3.00 ,570,4/11/2019,west
periwinkle morsel,$1.25 ,567,4/11/2019,north
periwinkle morsel,$1.25 ,558,4/11/2019,south
periwinkle morsel,$1.25 ,577,4/11/2019,east
periwinkle morsel,$1.25 ,533,4/11/2019,west
vermilion morsel,$4.99 ,581,4/11/2019,north
vermilion morsel,$4.99 ,527,4/11/2019,south
vermilion morsel,$4.99 ,560,4/11/2019,east
vermilion morsel,$4.99 ,550,4/11/2019,west
lapis morsel,$1.99 ,524,4/11/2019,north
lapis morsel,$1.99 ,586,4/11/2019,south
lapis morsel,$1.99 ,598,4/11/2019,east
lapis morsel,$1.99 ,512,4/11/2019,west
pink morsel,$3.00 ,513,4/12/2019,north
pink morsel,$3.00 ,529,4/12/2019,south
pink morsel,$3.00 ,531,4/12/2019,east
pink morsel,$3.00 ,527,4/12/2019,west
gold morsel,$9.99 ,544,4/12/2019,north
gold morsel,$9.99 ,535,4/12/2019,south
gold morsel,$9.99 ,594,4/12/2019,east
gold morsel,$9.99 ,547,4/12/2019,west
magenta morsel,$2.50 ,524,4/12/2019,north
magenta morsel,$2.50 ,555,4/12/2019,south
magenta morsel,$2.50 ,556,4/12/2019,east
magenta morsel,$2.50 ,517,4/12/2019,west
chartreuse morsel,$3.00 ,554,4/12/2019,north
chartreuse morsel,$3.00 ,567,4/12/2019,south
chartreuse morsel,$3.00 ,508,4/12/2019,east
chartreuse morsel,$3.00 ,543,4/12/2019,west
periwinkle morsel,$1.25 ,573,4/12/2019,north
periwinkle morsel,$1.25 ,554,4/12/2019,south
periwinkle morsel,$1.25 ,514,4/12/2019,east
periwinkle morsel,$1.25 ,536,4/12/2019,west
vermilion morsel,$4.99 ,527,4/12/2019,north
vermilion morsel,$4.99 ,528,4/12/2019,south
vermilion morsel,$4.99 ,570,4/12/2019,east
vermilion morsel,$4.99 ,566,4/12/2019,west
lapis morsel,$1.99 ,574,4/12/2019,north
lapis morsel,$1.99 ,538,4/12/2019,south
lapis morsel,$1.99 ,592,4/12/2019,east
lapis morsel,$1.99 ,588,4/12/2019,west
pink morsel,$3.00 ,505,4/13/2019,north
pink morsel,$3.00 ,537,4/13/2019,south
pink morsel,$3.00 ,548,4/13/2019,east
pink morsel,$3.00 ,598,4/13/2019,west
gold morsel,$9.99 ,570,4/13/2019,north
gold morsel,$9.99 ,555,4/13/2019,south
gold morsel,$9.99 ,578,4/13/2019,east
gold morsel,$9.99 ,524,4/13/2019,west
magenta morsel,$2.50 ,547,4/13/2019,north
magenta morsel,$2.50 ,501,4/13/2019,south
magenta morsel,$2.50 ,544,4/13/2019,east
magenta morsel,$2.50 ,550,4/13/2019,west
chartreuse morsel,$3.00 ,506,4/13/2019,north
chartreuse morsel,$3.00 ,539,4/13/2019,south
chartreuse morsel,$3.00 ,542,4/13/2019,east
chartreuse morsel,$3.00 ,599,4/13/2019,west
periwinkle morsel,$1.25 ,511,4/13/2019,north
periwinkle morsel,$1.25 ,572,4/13/2019,south
periwinkle morsel,$1.25 ,505,4/13/2019,east
periwinkle morsel,$1.25 ,564,4/13/2019,west
vermilion morsel,$4.99 ,519,4/13/2019,north
vermilion morsel,$4.99 ,563,4/13/2019,south
vermilion morsel,$4.99 ,546,4/13/2019,east
vermilion morsel,$4.99 ,569,4/13/2019,west
lapis morsel,$1.99 ,526,4/13/2019,north
lapis morsel,$1.99 ,513,4/13/2019,south
lapis morsel,$1.99 ,509,4/13/2019,east
lapis morsel,$1.99 ,577,4/13/2019,west
pink morsel,$3.00 ,500,4/14/2019,north
pink morsel,$3.00 ,579,4/14/2019,south
pink morsel,$3.00 ,574,4/14/2019,east
pink morsel,$3.00 ,588,4/14/2019,west
gold morsel,$9.99 ,506,4/14/2019,north
gold morsel,$9.99 ,527,4/14/2019,south
gold morsel,$9.99 ,574,4/14/2019,east
gold morsel,$9.99 ,529,4/14/2019,west
magenta morsel,$2.50 ,590,4/14/2019,north
magenta morsel,$2.50 ,556,4/14/2019,south
magenta morsel,$2.50 ,529,4/14/2019,east
magenta morsel,$2.50 ,578,4/14/2019,west
chartreuse morsel,$3.00 ,543,4/14/2019,north
chartreuse morsel,$3.00 ,526,4/14/2019,south
chartreuse morsel,$3.00 ,598,4/14/2019,east
chartreuse morsel,$3.00 ,539,4/14/2019,west
periwinkle morsel,$1.25 ,588,4/14/2019,north
periwinkle morsel,$1.25 ,506,4/14/2019,south
periwinkle morsel,$1.25 ,525,4/14/2019,east
periwinkle morsel,$1.25 ,597,4/14/2019,west
vermilion morsel,$4.99 ,579,4/14/2019,north
vermilion morsel,$4.99 ,532,4/14/2019,south
vermilion morsel,$4.99 ,550,4/14/2019,east
vermilion morsel,$4.99 ,565,4/14/2019,west
lapis morsel,$1.99 ,583,4/14/2019,north
lapis morsel,$1.99 ,531,4/14/2019,south
lapis morsel,$1.99 ,577,4/14/2019,east
lapis morsel,$1.99 ,568,4/14/2019,west
pink morsel,$3.00 ,510,4/15/2019,north
pink morsel,$3.00 ,534,4/15/2019,south
pink morsel,$3.00 ,508,4/15/2019,east
pink morsel,$3.00 ,590,4/15/2019,west
gold morsel,$9.99 ,501,4/15/2019,north
gold morsel,$9.99 ,586,4/15/2019,south
gold morsel,$9.99 ,545,4/15/2019,east
gold morsel,$9.99 ,551,4/15/2019,west
magenta morsel,$2.50 ,566,4/15/2019,north
magenta morsel,$2.50 ,570,4/15/2019,south
magenta morsel,$2.50 ,543,4/15/2019,east
magenta morsel,$2.50 ,515,4/15/2019,west
chartreuse morsel,$3.00 ,526,4/15/2019,north
chartreuse morsel,$3.00 ,546,4/15/2019,south
chartreuse morsel,$3.00 ,554,4/15/2019,east
chartreuse morsel,$3.00 ,585,4/15/2019,west
periwinkle morsel,$1.25 ,549,4/15/2019,north
periwinkle morsel,$1.25 ,505,4/15/2019,south
periwinkle morsel,$1.25 ,600,4/15/2019,east
periwinkle morsel,$1.25 ,581,4/15/2019,west
vermilion morsel,$4.99 ,521,4/15/2019,north
vermilion morsel,$4.99 ,534,4/15/2019,south
vermilion morsel,$4.99 ,590,4/15/2019,east
vermilion morsel,$4.99 ,596,4/15/2019,west
lapis morsel,$1.99 ,548,4/15/2019,north
lapis morsel,$1.99 ,549,4/15/2019,south
lapis morsel,$1.99 ,577,4/15/2019,east
lapis morsel,$1.99 ,515,4/15/2019,west
pink morsel,$3.00 ,532,4/16/2019,north
pink morsel,$3.00 ,556,4/16/2019,south
pink morsel,$3.00 ,528,4/16/2019,east
pink morsel,$3.00 ,571,4/16/2019,west
gold morsel,$9.99 ,551,4/16/2019,north
gold morsel,$9.99 ,585,4/16/2019,south
gold morsel,$9.99 ,598,4/16/2019,east
gold morsel,$9.99 ,592,4/16/2019,west
magenta morsel,$2.50 ,504,4/16/2019,north
magenta morsel,$2.50 ,600,4/16/2019,south
magenta morsel,$2.50 ,523,4/16/2019,east
magenta morsel,$2.50 ,573,4/16/2019,west
chartreuse morsel,$3.00 ,552,4/16/2019,north
chartreuse morsel,$3.00 ,562,4/16/2019,south
chartreuse morsel,$3.00 ,538,4/16/2019,east
chartreuse morsel,$3.00 ,582,4/16/2019,west
periwinkle morsel,$1.25 ,553,4/16/2019,north
periwinkle morsel,$1.25 ,556,4/16/2019,south
periwinkle morsel,$1.25 ,522,4/16/2019,east
periwinkle morsel,$1.25 ,590,4/16/2019,west
vermilion morsel,$4.99 ,536,4/16/2019,north
vermilion morsel,$4.99 ,524,4/16/2019,south
vermilion morsel,$4.99 ,519,4/16/2019,east
vermilion morsel,$4.99 ,585,4/16/2019,west
lapis morsel,$1.99 ,543,4/16/2019,north
lapis morsel,$1.99 ,573,4/16/2019,south
lapis morsel,$1.99 ,559,4/16/2019,east
lapis morsel,$1.99 ,579,4/16/2019,west
pink morsel,$3.00 ,523,4/17/2019,north
pink morsel,$3.00 ,562,4/17/2019,south
pink morsel,$3.00 ,549,4/17/2019,east
pink morsel,$3.00 ,503,4/17/2019,west
gold morsel,$9.99 ,514,4/17/2019,north
gold morsel,$9.99 ,579,4/17/2019,south
gold morsel,$9.99 ,595,4/17/2019,east
gold morsel,$9.99 ,534,4/17/2019,west
magenta morsel,$2.50 ,502,4/17/2019,north
magenta morsel,$2.50 ,562,4/17/2019,south
magenta morsel,$2.50 ,593,4/17/2019,east
magenta morsel,$2.50 ,570,4/17/2019,west
chartreuse morsel,$3.00 ,583,4/17/2019,north
chartreuse morsel,$3.00 ,521,4/17/2019,south
chartreuse morsel,$3.00 ,537,4/17/2019,east
chartreuse morsel,$3.00 ,567,4/17/2019,west
periwinkle morsel,$1.25 ,510,4/17/2019,north
periwinkle morsel,$1.25 ,594,4/17/2019,south
periwinkle morsel,$1.25 ,588,4/17/2019,east
periwinkle morsel,$1.25 ,592,4/17/2019,west
vermilion morsel,$4.99 ,554,4/17/2019,north
vermilion morsel,$4.99 ,553,4/17/2019,south
vermilion morsel,$4.99 ,510,4/17/2019,east
vermilion morsel,$4.99 ,599,4/17/2019,west
lapis morsel,$1.99 ,523,4/17/2019,north
lapis morsel,$1.99 ,514,4/17/2019,south
lapis morsel,$1.99 ,555,4/17/2019,east
lapis morsel,$1.99 ,561,4/17/2019,west
pink morsel,$3.00 ,530,4/18/2019,north
pink morsel,$3.00 ,550,4/18/2019,south
pink morsel,$3.00 ,519,4/18/2019,east
pink morsel,$3.00 ,525,4/18/2019,west
gold morsel,$9.99 ,510,4/18/2019,north
gold morsel,$9.99 ,556,4/18/2019,south
gold morsel,$9.99 ,540,4/18/2019,east
gold morsel,$9.99 ,540,4/18/2019,west
magenta morsel,$2.50 ,570,4/18/2019,north
magenta morsel,$2.50 ,563,4/18/2019,south
magenta morsel,$2.50 ,590,4/18/2019,east
magenta morsel,$2.50 ,588,4/18/2019,west
chartreuse morsel,$3.00 ,574,4/18/2019,north
chartreuse morsel,$3.00 ,524,4/18/2019,south
chartreuse morsel,$3.00 ,581,4/18/2019,east
chartreuse morsel,$3.00 ,591,4/18/2019,west
periwinkle morsel,$1.25 ,593,4/18/2019,north
periwinkle morsel,$1.25 ,533,4/18/2019,south
periwinkle morsel,$1.25 ,546,4/18/2019,east
periwinkle morsel,$1.25 ,556,4/18/2019,west
vermilion morsel,$4.99 ,504,4/18/2019,north
vermilion morsel,$4.99 ,583,4/18/2019,south
vermilion morsel,$4.99 ,567,4/18/2019,east
vermilion morsel,$4.99 ,509,4/18/2019,west
lapis morsel,$1.99 ,523,4/18/2019,north
lapis morsel,$1.99 ,514,4/18/2019,south
lapis morsel,$1.99 ,553,4/18/2019,east
lapis morsel,$1.99 ,537,4/18/2019,west
pink morsel,$3.00 ,591,4/19/2019,north
pink morsel,$3.00 ,543,4/19/2019,south
pink morsel,$3.00 ,508,4/19/2019,east
pink morsel,$3.00 ,504,4/19/2019,west
gold morsel,$9.99 ,586,4/19/2019,north
gold morsel,$9.99 ,570,4/19/2019,south
gold morsel,$9.99 ,540,4/19/2019,east
gold morsel,$9.99 ,517,4/19/2019,west
magenta morsel,$2.50 ,550,4/19/2019,north
magenta morsel,$2.50 ,520,4/19/2019,south
magenta morsel,$2.50 ,562,4/19/2019,east
magenta morsel,$2.50 ,589,4/19/2019,west
chartreuse morsel,$3.00 ,570,4/19/2019,north
chartreuse morsel,$3.00 ,502,4/19/2019,south
chartreuse morsel,$3.00 ,540,4/19/2019,east
chartreuse morsel,$3.00 ,543,4/19/2019,west
periwinkle morsel,$1.25 ,553,4/19/2019,north
periwinkle morsel,$1.25 ,595,4/19/2019,south
periwinkle morsel,$1.25 ,590,4/19/2019,east
periwinkle morsel,$1.25 ,595,4/19/2019,west
vermilion morsel,$4.99 ,562,4/19/2019,north
vermilion morsel,$4.99 ,554,4/19/2019,south
vermilion morsel,$4.99 ,578,4/19/2019,east
vermilion morsel,$4.99 ,517,4/19/2019,west
lapis morsel,$1.99 ,583,4/19/2019,north
lapis morsel,$1.99 ,512,4/19/2019,south
lapis morsel,$1.99 ,594,4/19/2019,east
lapis morsel,$1.99 ,515,4/19/2019,west
pink morsel,$3.00 ,507,4/20/2019,north
pink morsel,$3.00 ,551,4/20/2019,south
pink morsel,$3.00 ,528,4/20/2019,east
pink morsel,$3.00 ,571,4/20/2019,west
gold morsel,$9.99 ,505,4/20/2019,north
gold morsel,$9.99 ,519,4/20/2019,south
gold morsel,$9.99 ,554,4/20/2019,east
gold morsel,$9.99 ,552,4/20/2019,west
magenta morsel,$2.50 ,547,4/20/2019,north
magenta morsel,$2.50 ,532,4/20/2019,south
magenta morsel,$2.50 ,571,4/20/2019,east
magenta morsel,$2.50 ,589,4/20/2019,west
chartreuse morsel,$3.00 ,594,4/20/2019,north
chartreuse morsel,$3.00 ,537,4/20/2019,south
chartreuse morsel,$3.00 ,511,4/20/2019,east
chartreuse morsel,$3.00 ,575,4/20/2019,west
periwinkle morsel,$1.25 ,513,4/20/2019,north
periwinkle morsel,$1.25 ,515,4/20/2019,south
periwinkle morsel,$1.25 ,580,4/20/2019,east
periwinkle morsel,$1.25 ,592,4/20/2019,west
vermilion morsel,$4.99 ,504,4/20/2019,north
vermilion morsel,$4.99 ,570,4/20/2019,south
vermilion morsel,$4.99 ,579,4/20/2019,east
vermilion morsel,$4.99 ,566,4/20/2019,west
lapis morsel,$1.99 ,599,4/20/2019,north
lapis morsel,$1.99 ,579,4/20/2019,south
lapis morsel,$1.99 ,595,4/20/2019,east
lapis morsel,$1.99 ,589,4/20/2019,west
pink morsel,$3.00 ,561,4/21/2019,north
pink morsel,$3.00 ,583,4/21/2019,south
pink morsel,$3.00 ,515,4/21/2019,east
pink morsel,$3.00 ,543,4/21/2019,west
gold morsel,$9.99 ,508,4/21/2019,north
gold morsel,$9.99 ,538,4/21/2019,south
gold morsel,$9.99 ,515,4/21/2019,east
gold morsel,$9.99 ,504,4/21/2019,west
magenta morsel,$2.50 ,553,4/21/2019,north
magenta morsel,$2.50 ,550,4/21/2019,south
magenta morsel,$2.50 ,515,4/21/2019,east
magenta morsel,$2.50 ,547,4/21/2019,west
chartreuse morsel,$3.00 ,511,4/21/2019,north
chartreuse morsel,$3.00 ,558,4/21/2019,south
chartreuse morsel,$3.00 ,535,4/21/2019,east
chartreuse morsel,$3.00 ,526,4/21/2019,west
periwinkle morsel,$1.25 ,507,4/21/2019,north
periwinkle morsel,$1.25 ,567,4/21/2019,south
periwinkle morsel,$1.25 ,529,4/21/2019,east
periwinkle morsel,$1.25 ,517,4/21/2019,west
vermilion morsel,$4.99 ,500,4/21/2019,north
vermilion morsel,$4.99 ,587,4/21/2019,south
vermilion morsel,$4.99 ,534,4/21/2019,east
vermilion morsel,$4.99 ,508,4/21/2019,west
lapis morsel,$1.99 ,522,4/21/2019,north
lapis morsel,$1.99 ,597,4/21/2019,south
lapis morsel,$1.99 ,599,4/21/2019,east
lapis morsel,$1.99 ,571,4/21/2019,west
pink morsel,$3.00 ,511,4/22/2019,north
pink morsel,$3.00 ,529,4/22/2019,south
pink morsel,$3.00 ,557,4/22/2019,east
pink morsel,$3.00 ,550,4/22/2019,west
gold morsel,$9.99 ,535,4/22/2019,north
gold morsel,$9.99 ,557,4/22/2019,south
gold morsel,$9.99 ,548,4/22/2019,east
gold morsel,$9.99 ,595,4/22/2019,west
magenta morsel,$2.50 ,572,4/22/2019,north
magenta morsel,$2.50 ,585,4/22/2019,south
magenta morsel,$2.50 ,501,4/22/2019,east
magenta morsel,$2.50 ,589,4/22/2019,west
chartreuse morsel,$3.00 ,595,4/22/2019,north
chartreuse morsel,$3.00 ,584,4/22/2019,south
chartreuse morsel,$3.00 ,539,4/22/2019,east
chartreuse morsel,$3.00 ,567,4/22/2019,west
periwinkle morsel,$1.25 ,567,4/22/2019,north
periwinkle morsel,$1.25 ,528,4/22/2019,south
periwinkle morsel,$1.25 ,534,4/22/2019,east
periwinkle morsel,$1.25 ,553,4/22/2019,west
vermilion morsel,$4.99 ,545,4/22/2019,north
vermilion morsel,$4.99 ,575,4/22/2019,south
vermilion morsel,$4.99 ,548,4/22/2019,east
vermilion morsel,$4.99 ,582,4/22/2019,west
lapis morsel,$1.99 ,540,4/22/2019,north
lapis morsel,$1.99 ,501,4/22/2019,south
lapis morsel,$1.99 ,591,4/22/2019,east
lapis morsel,$1.99 ,516,4/22/2019,west
pink morsel,$3.00 ,556,4/23/2019,north
pink morsel,$3.00 ,558,4/23/2019,south
pink morsel,$3.00 ,576,4/23/2019,east
pink morsel,$3.00 ,506,4/23/2019,west
gold morsel,$9.99 ,533,4/23/2019,north
gold morsel,$9.99 ,500,4/23/2019,south
gold morsel,$9.99 ,581,4/23/2019,east
gold morsel,$9.99 ,543,4/23/2019,west
